VideoID,Title,Channel,PublishDate,URL,Views,Likes,Comments,Duration_sec
XxtjfE-o1p8,Angaar | অঙ্গার | Full Natok | Sakib Siddique | Arohi Mim | Ador Mirza | Bangla New Natok 2025,Cine Production,2025-12-17T09:00:53Z,https://youtube.com/watch?v=XxtjfE-o1p8,4488053,38400,1977,3402.0
PijU7UXcJU4,Ghorer Netri | ঘরের নেত্রী | Full Drama | Niloy Alamgir | Heme | Mohin Khan | Bangla Natok 2025 |NAF,NAF Entertainment,2025-12-16T09:00:01Z,https://youtube.com/watch?v=PijU7UXcJU4,13526251,83504,2581,4317.0
8bIvKJgNp2Q,Ishara | Full Drama | ইশারা | Farhan Ahmed Jovan | Aisha Khan | Capital Drama | New Natok 2025,Capital Drama,2025-11-13T13:00:31Z,https://youtube.com/watch?v=8bIvKJgNp2Q,6365034,52260,1430,4000.0
AGq_Fn0bWEY,"হেরে যাওয়া মানুষের গল্প | Arosh Khan, Priyontee Urbee | Raisul Tomal | FULL DRAMA | Global TV Online",Global TV Online,2026-01-16T09:00:25Z,https://youtube.com/watch?v=AGq_Fn0bWEY,3413679,34977,760,4018.0
ysBepnWgOhE,অন্য মানুষ | Onno Manush | Full Drama | Niloy Alamgir | Aisha Khan | S R Mozumder |Bangla Natok 2026,NAF Entertainment,2026-01-28T09:00:56Z,https://youtube.com/watch?v=ysBepnWgOhE,4543979,56243,4607,2807.0
t4-sS0q-qGk,মায়ের শাসন | Mayer Shashon | Full Drama | Heme | Monira Mithu | Mohin Khan | Bangla New Natok 2025,NAF Entertainment,2025-11-26T09:01:27Z,https://youtube.com/watch?v=t4-sS0q-qGk,15053826,78292,3582,3720.0
WwLEvgeb5_k,গরিবের বাসর ঘর | Goriber Basor Ghor | Emotional Bangla Drama 2026       #natok #বাংলা_নাটক #foryou ,BD J DRAMA,2026-02-14T13:01:02Z,https://youtube.com/watch?v=WwLEvgeb5_k,116404,539,9,2841.0
WKccuN67Gmw,Poroma Sundori | পরমা সুন্দরী | Arosh Khan | Sunerah Kamal | Mohon Ahmed | Bangla New Natok 2026,G Series Bangla Natok,2026-02-07T13:01:02Z,https://youtube.com/watch?v=WKccuN67Gmw,2633009,46446,924,3358.0
3ymAcXz78Wk,Moner Deyale - Full Drama | মনের দেয়ালে | Farhan Ahmed Jovan | Keya Payel | Capital Drama,Capital Drama,2026-01-29T12:00:06Z,https://youtube.com/watch?v=3ymAcXz78Wk,3886433,43236,1258,5309.0
6Laq1FaE-4Y,ভাগ্যের লিখন | Vagger Likhon | Full Drama | Tonmoy Sohel | Athena Adhikary | Bangla New Natok 2026,MADFLIX,2026-02-15T08:00:15Z,https://youtube.com/watch?v=6Laq1FaE-4Y,14752,189,0,2939.0
bJdiTtV1P04,Smart জামাই | Smart Jamai | Full Natok | Mosharraf Karim | Safa Kabir | Bangla New Natok 2025,Drama Hungama,2025-11-13T13:01:20Z,https://youtube.com/watch?v=bJdiTtV1P04,1800949,7470,0,2229.0
i13dEmCSfIY,সেহরির সময় | গোলমরিচ | Afran Nisho | Mehazabien | Bangla Natok 2025,CMV Entertainment,2025-03-04T14:30:23Z,https://youtube.com/watch?v=i13dEmCSfIY,1402719,11926,40,26.0
Q5VtlPMx8jI,প্রীতি আমি আর আসবোনা (Full Drama) | Arosh Khan | Esha | Imraul Rafat | Bangla New Natok 2026,cinemascope,2026-01-15T08:00:10Z,https://youtube.com/watch?v=Q5VtlPMx8jI,1544919,30844,674,2606.0
OggPI8YJZjw,Arrange Marriage | অ্যারেঞ্জ ম্যারেজ | Full Natok | Tawsif Mahbub | Niha | New Bangla Natok 2026,CMV,2026-01-02T11:48:09Z,https://youtube.com/watch?v=OggPI8YJZjw,8843019,105877,3426,3850.0
tz60w14JjRY,Ek Jibone | Full Drama | এক জীবনে | Arosh Khan | Sunerah Binte Kamal | New Natok 2025,Jago Entertainment,2025-12-18T09:01:30Z,https://youtube.com/watch?v=tz60w14JjRY,5351425,62629,1784,2637.0
A9UwwhQJ0Yo,বউ বন্ধক | Bou Bondhok | Rashed Shemanto | Maimuna Momo | Mohin khan | Bangla Natok 2025,Bd entertainment 11,2025-04-19T12:30:23Z,https://youtube.com/watch?v=A9UwwhQJ0Yo,1364194,0,25,15.0
1CJkE4BBt50,Extra | এক্সট্রা | Niloy Alamgir | Sabila Nur | Love Stories | Valentines Day Bangla New Natok 2026,Bongo,2026-02-13T08:00:07Z,https://youtube.com/watch?v=1CJkE4BBt50,697875,10567,318,1764.0
EMNZHeJtXN4,Sweet Crush | সুইট ক্রাশ | Full Natok | Arosh Khan | Priyontee Urbee | Bangla New Natok,G Series Bangla Natok,2025-12-21T13:00:28Z,https://youtube.com/watch?v=EMNZHeJtXN4,2767483,46123,1066,2743.0
VAbYSisI4EI,"Kopal | কপাল | Arosh Khan, Sunerah Binte Kamal | Raisul Tomal | Full Drama |  Global TV Online",Global TV Online,2025-12-12T11:00:45Z,https://youtube.com/watch?v=VAbYSisI4EI,7560417,79619,2021,3610.0
x3RRPXC44z4,New Natok - Taka (টাকা) Jovan | Keya Payel | New Bangla #natok 2025 | @JagoEntertainment,Jago Entertainment,2025-11-27T09:01:36Z,https://youtube.com/watch?v=x3RRPXC44z4,3721411,42001,1529,4700.0
zFQvG5D58uM,New Bangla Love Story Natok | Comedy Natok 2025 #shorts #funny #foryou,MOEIVM,2025-07-27T08:40:05Z,https://youtube.com/watch?v=zFQvG5D58uM,2647046,0,218,21.0
emlBL2FvliE,Booking | বুকিং | Pori Moni | ABM Sumon | Love Stories | Valentines Day Bangla New Natok 2026,Bongo,2026-02-14T08:00:07Z,https://youtube.com/watch?v=emlBL2FvliE,380687,5812,181,1807.0
qB3Tjtal9fQ,"কাজল আরেফিন অমি'র ""শেষমেশ""",Channel i Tv,2024-04-10T13:38:09Z,https://youtube.com/watch?v=qB3Tjtal9fQ,6055889,68691,392,15.0
fuMTA6CnKbc,Hello Beyain (হ্যালো বেয়াইন); Full Drama | Arosh Khan | Moon Moon | Rahi | New Bangla Natok 2025,Bright Future Production,2025-10-09T12:00:07Z,https://youtube.com/watch?v=fuMTA6CnKbc,13958686,70140,1423,2936.0
aEopc60B0q8,কোথায় যায় | Khairul Basar | Tanjin Tisha | Bangla New Natok 2025,Bindu Vision,2025-10-19T12:38:55Z,https://youtube.com/watch?v=aEopc60B0q8,644553,6672,14,11.0
b17hoCpSzHk,বন্ধন | Bondhon (Full Natok) | Nusrat Spriha | Monira Mithu | Dramaverse | Bangla New Natok 2026,Dramaverse,2026-01-09T09:05:34Z,https://youtube.com/watch?v=b17hoCpSzHk,3194879,17978,637,2910.0
